openalex_topic_id,openalex_topic_name,for_field_code,for_field_label,is_primary,confidence,match_method,notes
14135,Cancer and biochemical research,310199,Biochemistry and cell biology not elsewhere classified,True,0.5,constrained_lexical,
14135,Cancer and biochemical research,310103,Cell metabolism,False,1.0,constrained_lexical,
14135,Cancer and biochemical research,310101,Analytical biochemistry,False,0.5,constrained_lexical,
14135,Cancer and biochemical research,310102,"Cell development, proliferation and death",False,0.25,constrained_lexical,
14135,Cancer and biochemical research,310104,Cell neurochemistry,False,0.5,constrained_lexical,
14135,Cancer and biochemical research,310105,"Cellular interactions (incl. adhesion, matrix, cell wall)",False,0.143,constrained_lexical,
14136,Education and Military Integration,390105,Environmental education curriculum and pedagogy,True,0.25,constrained_lexical,
14136,Education and Military Integration,390106,Geography education curriculum and pedagogy,False,0.25,constrained_lexical,
14136,Education and Military Integration,390111,Physical education and development curriculum and pedagogy,False,0.2,constrained_lexical,
14136,Education and Military Integration,390114,Vocational education and training curriculum and pedagogy,False,0.2,constrained_lexical,
14136,Education and Military Integration,390101,"Creative arts, media and communication curriculum and pedagogy",False,0.0,constrained_lexical,
14136,Education and Military Integration,390102,Curriculum and pedagogy theory and development,False,0.0,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310303,Ecological physiology,True,0.5,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310301,Behavioural ecology,False,0.0,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310302,Community ecology (excl. invasive species ecology),False,0.0,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310304,Freshwater ecology,False,0.0,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310305,Marine and estuarine ecology (incl. marine ichthyology),False,0.0,constrained_lexical,
14137,"Agriculture, Soil, Plant Science",310306,Palaeoecology,False,0.0,constrained_lexical,
14138,Life Cycle Costing Analysis,350105,Management accounting,True,0.5,constrained_lexical,
14138,Life Cycle Costing Analysis,350101,Accounting theory and standards,False,0.0,constrained_lexical,
14138,Life Cycle Costing Analysis,350102,Auditing and accountability,False,0.0,constrained_lexical,
14138,Life Cycle Costing Analysis,350103,Financial accounting,False,0.0,constrained_lexical,
14138,Life Cycle Costing Analysis,350104,International accounting,False,0.0,constrained_lexical,
14138,Life Cycle Costing Analysis,350106,Not-for-profit accounting and accountability,False,0.0,constrained_lexical,
14139,E-commerce and Technology Innovations,350602,Consumer-oriented product or service development,True,0.2,constrained_lexical,
14139,E-commerce and Technology Innovations,350607,Marketing technology,False,0.5,constrained_lexical,
14139,E-commerce and Technology Innovations,350608,Marketing theory,False,0.5,constrained_lexical,
14139,E-commerce and Technology Innovations,350601,Consumer behaviour,False,0.0,constrained_lexical,
14139,E-commerce and Technology Innovations,350603,Industrial marketing,False,0.0,constrained_lexical,
14139,E-commerce and Technology Innovations,350604,Marketing communications,False,0.0,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441001,"Applied sociology, program evaluation and social impact assessment",True,0.143,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441002,Environmental sociology,False,0.5,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441003,Rural sociology,False,0.5,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441007,Sociology and social studies of science and technology,False,0.2,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441008,Sociology of culture,False,0.5,constrained_lexical,
14140,Elite Sociology and Global Capitalism,441009,Sociology of family and relationships,False,0.333,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441001,"Applied sociology, program evaluation and social impact assessment",True,0.286,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441007,Sociology and social studies of science and technology,False,0.4,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441004,Social change,False,0.5,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441005,Social theory,False,0.5,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441016,Urban sociology and community studies,False,0.25,constrained_lexical,
14141,Colonial History and Postcolonial Studies,441002,Environmental sociology,False,0.0,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441007,Sociology and social studies of science and technology,True,0.4,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441013,"Sociology of migration, ethnicity and multiculturalism",False,0.5,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441001,"Applied sociology, program evaluation and social impact assessment",False,0.143,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441004,Social change,False,0.5,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441005,Social theory,False,0.5,constrained_lexical,
14142,Multicultural Socio-Legal Studies,441008,Sociology of culture,False,0.5,constrained_lexical,
14143,Economic and Technological Innovation,380203,Economic models and forecasting,True,0.333,constrained_lexical,
14143,Economic and Technological Innovation,380201,Cross-sectional analysis,False,0.0,constrained_lexical,
14143,Economic and Technological Innovation,380202,Econometric and statistical methods,False,0.0,constrained_lexical,
14143,Economic and Technological Innovation,380204,Panel data analysis,False,0.0,constrained_lexical,
14143,Economic and Technological Innovation,380205,Time-series analysis,False,0.0,constrained_lexical,
14143,Economic and Technological Innovation,380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320905,Neurology and neuromuscular diseases,True,0.333,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320901,Autonomic nervous system,False,0.0,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320902,Cellular nervous system,False,0.0,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320903,Central nervous system,False,0.0,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320904,Computational neuroscience (incl. mathematical neuroscience and theoretical neuroscience),False,0.0,constrained_lexical,
14144,Neurological Disease Mechanisms and Treatments,320906,Peripheral nervous system,False,0.0,constrained_lexical,
14145,Diverse Cultural Media Analysis,470107,Media studies,True,0.9,contains_match,
14145,Diverse Cultural Media Analysis,470102,Communication technology and digital media studies,False,0.4,constrained_lexical,
14145,Diverse Cultural Media Analysis,470104,International and development communication,False,0.333,constrained_lexical,
14145,Diverse Cultural Media Analysis,470106,Media industry studies,False,0.333,constrained_lexical,
14145,Diverse Cultural Media Analysis,470199,Communication and media studies not elsewhere classified,False,0.167,constrained_lexical,
14145,Diverse Cultural Media Analysis,470101,Communication studies,False,0.0,constrained_lexical,
14146,Earthquake and Tsunami Effects,400506,Earthquake engineering,True,0.5,constrained_lexical,
14146,Earthquake and Tsunami Effects,400508,Infrastructure engineering and asset management,False,0.25,constrained_lexical,
14146,Earthquake and Tsunami Effects,400501,Architectural engineering,False,0.0,constrained_lexical,
14146,Earthquake and Tsunami Effects,400502,Civil geotechnical engineering,False,0.0,constrained_lexical,
14146,Earthquake and Tsunami Effects,400503,Complex civil systems,False,0.0,constrained_lexical,
14146,Earthquake and Tsunami Effects,400504,Construction engineering,False,0.0,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460910,Information systems user experience design and development,True,0.667,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460905,Information systems development methodologies and practice,False,0.6,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460907,Information systems for sustainable development and the public good,False,0.5,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460903,"Information modelling, management and ontologies",False,0.25,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460904,Information security management,False,0.333,constrained_lexical,
14147,Innovative Approaches in Technology and Social Development,460906,Information systems education,False,0.333,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500316,Philosophy of religion,True,1.0,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500301,Aesthetics,False,1.0,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500304,Environmental philosophy,False,0.5,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500311,Philosophical psychology (incl. moral psychology and philosophy of action),False,0.167,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500312,Philosophy of cognition,False,0.5,constrained_lexical,
14148,Kierkegaardian Philosophy and Influence,500313,Philosophy of gender,False,0.5,constrained_lexical,
